MGI.ID	MOUSE.ENTREZ.ID	MOUSE.GENE.NAME	MOUSE.UNIPROT.ID	HUMAN.ENTREZ.ID	HUMAN.GENE.NAME	HUMAN.UNIPROT.ID	HGNC.ID	HOMOLOGY	HomoloGene.ID	BLONDEAU_2004	COUGHENOUR_2004	PHILLIPS_2005	MORCIANO_2005	BURRE_2006	TAKAMORI_2006	KHANNA_2007	MORCIANO_2009	ABUL_HUSN_2009	GORINI_2010	GRONBORG_2010	ABUL_HUSN_2011	BOYKEN_2013	WILHELM_2014	BRINKMALM_2014	WEINGARTEN_2014	KOKOTOS_2018	TAOUFIQ_2020	WITTIG_2021	count
MGI:2445171	320981	Enpp6	Q8BGN3	133121	ENPP6	Q6UWR7	HGNC:23409	YES	62657	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	3
MGI:1346065	224997	Dlgap1	E9QAR5;Q3UVU8;Q9D415;Q3UHD8;D3Z508	9229	DLGAP1	O14490;A0A0A0MTP4;B7Z2J5;Q6IS01	HGNC:2905	YES	31258	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:95049	27643	Ubl4	P21126;Q3UK94	8266	UBL4A	P11441	HGNC:12505	YES	8594	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:98326	20604	Sst	P60041;Q545V6	6750	SST	P61278	HGNC:11329	YES	819	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:95809	14800	Gria2	P23819;Q4LG64;E9QKC0;G5E8H1	2891	GRIA2	P42262	HGNC:4572	YES	20225	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	3
MGI:104686	12929	Crkl	P47941;A2RS58	1399	CRKL	P46109	HGNC:2363	YES	38021	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:2677208	243621	Iqsec3	Q3TES0	440073	IQSEC3	Q9UPP2	HGNC:29193	YES	46091	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2
MGI:2443052	211232	Cpne9	Q1RLL3;Q8BRJ6	151835	CPNE9	Q8IYJ1	HGNC:24336	YES	84686	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	3
MGI:1914000	108654	Fam210a	Q8BGY7	125228	FAM210A	Q96ND0	HGNC:28346	YES	34981	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:2146030	239606	Slc2a13	Q3UHK1	114134	SLC2A13	Q96QE2	HGNC:15956	YES	43139	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	3
MGI:1096337	270190	Ephb1	Q8CA63;Q8CBF3	2047	EPHB1	P54762	HGNC:3392	YES	20936	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1352745	14086	Fscn1	Q61553	6624	FSCN1	B3KTA3;Q16658	HGNC:11148	YES	48164	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2
MGI:2443304	270058	Map1s	Q8C052	55201	MAP1S	Q66K74	HGNC:15715	YES	10047	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:98158	20102	Rps4x	P62702;Q545X8;Q545F8	6191	RPS4X	B2R491;P62701	HGNC:10424	YES	133576	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2
MGI:1927140	216963	Git1	Q68FF6;Q5F258	28964	GIT1	Q59FC3;Q9Y2X7	HGNC:4272	YES	32204	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	3
MGI:1194503	53313	Atp2a3	Q3U1K2;Q3U6T4;Q8C213;Q8R0X5;E9Q559;Q64518	489	ATP2A3	A8K9K1;Q93084	HGNC:813	YES	69131	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2
MGI:109183	14167	Fgf12	P61329;Q3UFZ2	2257	FGF12	P61328	HGNC:3668	YES	10874	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2
MGI:95679	14555	Gpd1	P13707	2819	GPD1	P21695;A0A024R138	HGNC:4455	YES	5593	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	3
MGI:1914461	67211	Armc10	Q9D0L7	83787	ARMC10	Q8N2F6;H7BXQ8	HGNC:21706	YES	12097	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1355329	50932	Mink1	Q5SXG3;Q7TT13;G3X9G2;Q9JM52	50488	MINK1	Q8N4C8	HGNC:17565	YES	56762	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2
MGI:1926119	228026	Pdk1	Q8BFP9	5163	PDK1	Q15118;B7Z7N6	HGNC:8809	YES	134437	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1925288	78038	Mccc2	B2RUK5;Q3ULD5;Q6PD20	64087	MCCC2	Q9HCC0	HGNC:6937	YES	11145	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1917870	70620	Ube2v2	Q9D2M8;Q4VBX4;A6X925	7336	UBE2V2	A0M8W4;Q15819;G3V113	HGNC:12495	YES	55739	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:109482	12286	Cacna1a	E9Q1R5;Q3UHA5;Q3UHN4;Q8R5M7;Q8R5M6;P97445	773	CACNA1A	O00555;Q9NS89;B5TYJ1;A0A087WW63	HGNC:1388	YES	56383	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2
MGI:97614	18799	Plcd1	G5DDB7;Q8R3B1	5333	PLCD1	P51178;A8K8F9	HGNC:9060	YES	21252	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1194884	14026	Evl	P70429;Q6PB99;F8WJB9;E9PVP4	51466	EVL	Q9UI08	HGNC:20234	YES	56752	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:97816	19283	Ptprz1	B9EKR1;B2RXS8	5803	PTPRZ1	B4DFE7;P23471	HGNC:9685	YES	2136	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	3
MGI:1927099	56040	Rplp1	P47955;Q58E35	6176	RPLP1	A0A024R608;P05386	HGNC:10372	NO	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:2139270	241727	Snph	Q80U23	9751	SNPH	O15079	HGNC:15931	YES	8817	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1333757	268980	Strn	O55106;F8WH41	6801	STRN	O43815	HGNC:11424	YES	2380	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1924074	76824	Mtfr1l	Q9CWE0	56181	MTFR1L	Q9H019	HGNC:28836	YES	10472	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1928478	56710	Brinp1	Q920P3	1620	BRINP1	O60477	HGNC:2687	YES	8754	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2
MGI:1353452	11671	Aldh3a2	P47740;B1AV77	224	ALDH3A2	P51648	HGNC:403	YES	55458	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	3
MGI:1913719	66469	Fam213b	Q9DB60	127281	FAM213B	A0A0A0MT35;Q8TBF2;A0A0A0MRV4;J3KPF5	HGNC:28390	YES	11976	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:95526	99571	Fgg	Q3UEM7;Q8VCM7	2266	FGG	P02679	HGNC:3694	YES	429	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:109137	19418	Rasgrf2	P70392	5924	RASGRF2	O14827;Q68DX5	HGNC:9876	YES	2169	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	3
MGI:109446	13446	Doc2a	Q7TNF0	8448	DOC2A	Q14183	HGNC:2985	YES	2657	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2
MGI:96794	16905	Lmna	P48678	4000	LMNA	P02545;Q5TCI8	HGNC:6636	YES	41321	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:101765	12568	Cdk5	P49615;Q543F6	1020	CDK5	Q00535;A0A090N7W4	HGNC:1774	YES	3623	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	3
MGI:2148491	113868	Acaa1a	Q921H8	30	ACAA1	P09110;A0A024R2M6	HGNC:82	YES	37497	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:95819	14810	Grin1	A2AI16;P35438;A2AI21;A2AI14;A2AI20;A2AI17;A2AI19	2902	GRIN1	Q05586;Q59GW0;Q5VSF9	HGNC:4584	YES	7187	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1096355	13609	S1pr1	O08530	1901	S1PR1	P21453	HGNC:3165	YES	1071	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1914518	67268	Myl12a	Q6ZWQ9	10627	MYL12A	O14950	HGNC:29827	YES	68515	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1929282	56351	Ptges3	Q9R0Q7	10728	PTGES3	Q15185;A0A087WYT3;A0A024RB32	HGNC:16049	YES	128197	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:94860	19049	Ppp1r1b	Q60829	84152	PPP1R1B	A0A024R1R3;Q9UD71;B3KVQ9	HGNC:9287	YES	12972	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1333818	20115	Rps7	P62082;Q4FZE6	6201	RPS7	P62081	HGNC:10440	YES	107159	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	3
MGI:1858416	53416	Stk39	A2AQL0;Q9Z1W9;G1JLS7	27347	STK39	Q9UEW8	HGNC:17717	YES	22739	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2
MGI:1915077	104776	Aldh6a1	Q9EQ20	4329	ALDH6A1	Q02252;A0A024R6G4	HGNC:7179	YES	4082	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:107532	16211	Kpnb1	P70168;Q3UHW8	3837	KPNB1	B7Z752;Q14974	HGNC:6400	YES	1707	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:2448488	214931	Fbxl16	A2RT62;B2RPY3	146330	FBXL16	Q8N461	HGNC:14150	YES	17732	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1915059	67809	Rmdn3	Q3UJU9	55177	RMDN3	A0A024R9P6;Q96TC7	HGNC:25550	YES	34926	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1915141	67891	Rpl4	Q564E8;Q9D8E6	6124	RPL4	P36578	HGNC:10353	YES	748	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	3
MGI:1914915	67665	Dctn4	Q3TQY2;Q8CBY8	51164	DCTN4	Q9NSJ5;Q9UJW0	HGNC:15518	YES	9430	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2
MGI:1351342	108071	Grm5	B7ZMP7;E9QMC2;Q4VA56;B2BH30;Q3UVX5	2915	GRM5	A8K5P7;P41594	HGNC:4597	YES	37354	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2
MGI:1891808	54473	Tollip	Q9QZ06	54472	TOLLIP	Q6FIE9;Q9H0E2	HGNC:16476	YES	10375	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:102522	12295	Cacnb1	Q8R3Z5;A2A542;A2A545;A2A543	782	CACNB1	Q02641	HGNC:1401	YES	20186	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2
MGI:96667	16502	Kcnc1	E9PVV3;Q3TR92;P15388;Q3UHB6	3746	KCNC1	P48547;Q3KNS8	HGNC:6233	YES	68134	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:99600	11669	Aldh2	P47738;Q544B1	217	ALDH2	P05091	HGNC:404	YES	55480	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2
MGI:1346064	23986	Eci2	Q9WUR2	10455	ECI2	A0A0C4DGA2;O75521	HGNC:14601	YES	38145	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:98852	22117	Tst	P52196;Q545S0	7263	TST	Q16762	HGNC:12388	YES	37759	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:2443181	244310	Dlgap2	Q0VF59;Q8BJ42;Q3V2X4	9228	DLGAP2	A0A087X1H7;Q9P1A6	HGNC:2906	YES	3484	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:88137	12040	Bckdhb	Q6P3A8	594	BCKDHB	P21953;B7ZB80	HGNC:987	YES	39	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:96158	15356	Hmgcl	P38060	3155	HMGCL	P35914	HGNC:5005	YES	159	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1343087	18604	Pdk2	Q9JK42	5164	PDK2	Q15119	HGNC:8810	YES	68265	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:2144224	103784	Wdr92	Q8BGF3	116143	WDR92	Q96MX6	HGNC:25176	YES	16321	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1914154	66904	Pccb	Q99MN9;E9Q1J7	5096	PCCB	P05166	HGNC:8654	YES	447	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1858208	51798	Ech1	O35459	1891	ECH1	Q13011	HGNC:3149	YES	1069	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1339656	18481	Pak3	B1GX81;B1GX80;Q61036	5063	PAK3	B2RCU6;O75914	HGNC:8592	YES	55664	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1353424	30057	Timm8b	P62077	26521	TIMM8B	G3XAN8;Q9Y5J9	HGNC:11818	YES	8262	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:95832	14824	Grn	Q3U9N4;Q9D2V3	2896	GRN	P28799	HGNC:4601	YES	1577	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1913353	69225	Carkd	J3QMM7;Q9CZ42;J3QN06;K3W4M4	55739	CARKD	Q8IW45;A0A024RDX4	HGNC:25576	YES	6333	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1913908	66658	Ccdc51	Q3URS9	79714	CCDC51	Q96ER9;A0A024R2V4	HGNC:25714	YES	11646	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:87866	11363	Acadl	P51174	33	ACADL	P28330	HGNC:88	YES	37498	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:104861	12035	Bcat1	Q8CBC8;P24288;Q3TJN1	586	BCAT1	P54687;A0A024RAV0	HGNC:976	YES	20320	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1932139	76055	Mgea5	Q9EQQ9	10724	MGEA5	O60502	HGNC:7056	YES	8154	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1913667	108645	Mat2b	Q99LB6	27430	MAT2B	Q9NZL9	HGNC:6905	YES	8323	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1915205	67955	Sugt1	Q9CX34	10910	SUGT1	Q9Y2Z0	HGNC:16987	YES	4877	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1859150	432442	Akap7	Q7TN79;O55074	9465	AKAP7	O43687;Q2TAJ5;Q6P4D3;Q9P0M2	HGNC:377	YES	49463	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2
MGI:1929242	56357	Ivd	Q9JHI5	3712	IVD	P26440;A0A0A0MT83	HGNC:6186	YES	1676	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1347014	26446	Psmb3	Q545G0;Q9R1P1	5691	PSMB3	P49720	HGNC:9540	YES	2089	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2
MGI:88508	12928	Crk	Q8JZR2;Q3TQV3;Q5ND51;Q64010;Q5ND50	1398	CRK	P46108;L7RT18	HGNC:2362	YES	81850	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1098703	52551	Sgta	Q8BJU0;Q3TN35	6449	SGTA	O43765	HGNC:10819	YES	31122	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:109127	21807	Tsc22d1	D3YW86;Q3UXU0;P62500;E9QLZ1;D3Z0V7;H3BLI9	8848	TSC22D1	A0A087X0H8;Q15714;A0A024RDV8;A8K3Y6	HGNC:16826	YES	7573	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:94871	13177	Eci1	P42125	1632	ECI1	P42126	HGNC:2703	YES	37554	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1915363	108679	Cops8	Q8VBV7	10920	COPS8	A0A024R4D1;Q99627	HGNC:24335	YES	4882	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:88264	12334	Capn2	O08529	824	CAPN2	B4DN77;P17655;Q59EF6	HGNC:1479	YES	1326	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1915164	67914	Coq9	Q8K1Z0	57017	COQ9	A0A024R6U3;O75208	HGNC:25302	YES	6477	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:98241	20257	Stmn2	P55821;Q545S4	11075	STMN2	Q93045	HGNC:10577	YES	5102	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2
MGI:106013	20501	Slc16a1	P53986;Q544N9	6566	SLC16A1	A0A024R0H1;B4DKS0;P53985	HGNC:10922	YES	20662	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2
MGI:1277947	14198	Fhit	E9PZ91;O89106	2272	FHIT	A0A024R366;P49789	HGNC:3701	YES	21661	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:99654	13839	Epha5	Q60629;E9PUQ0	2044	EPHA5	B7ZKJ3;B7ZKW7;F8VP57;Q59FT4;P54756;F8W9W0	HGNC:3389	YES	55824	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:2138209	98314	D2hgdh	Q8CIM3;E9QN44	728294	D2HGDH	B3KSR6;B4E3K7;B5MCV2;Q8N465	HGNC:28358	YES	5534	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:95742	109801	Glo1	A5GZX3;Q9CPU0	2739	GLO1	Q04760;X5DNM4	HGNC:4323	YES	4880	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1341859	14874	Gstz1	Q9JJA0;Q9WVL0	2954	GSTZ1	O43708;A0A0C4DFM0;A0A0A0MR33	HGNC:4643	YES	7747	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1096879	14297	Fxn	O35943;Q3TV21	2395	FXN	Q16595	HGNC:3951	YES	47908	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1929468	56551	Txn2	P97493	25828	TXN2	Q99757;B4DX69	HGNC:17772	YES	40849	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:2135625	93692	Glrx	Q3U6L3;Q9QUH0	2745	GLRX	A0A024RAM2;P35754	HGNC:4330	YES	37566	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:95804	14782	Gsr	P47791	2936	GSR	P00390;V9HW90	HGNC:4623	YES	531	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1919546	72296	Rusc1	Q8BG26;Q3TDG5	23623	RUSC1	Q9BVN2;B4DQB8	HGNC:17153	YES	75028	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1344406	24000	Ptpn21	G5E8J4;Q4KML9	11099	PTPN21	Q16825	HGNC:9651	YES	5110	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1915596	68346	Sirt5	Q8K2C6	23408	SIRT5	Q9NXA8;A0A024R012	HGNC:14933	YES	40825	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1344588	18777	Lypla1	P97823	10434	LYPLA1	B4DP64;O75608;A0A087X1K9;Q6IAQ1	HGNC:6737	YES	100781	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1920328	73078	Pmpcb	Q9CXT8	9512	PMPCB	B3KM34;O75439;Q96CP5	HGNC:9119	YES	3160	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1917516	70266	Ccbl1	Q05CI8;Q8BTY1	883	CCBL1	A8K563;Q16773;B7Z4W5	HGNC:1564	YES	37872	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1925938	78688	Nol3	Q53YU5;Q9D1X0	8996	NOL3	O60936;Q5TZN6	HGNC:7869	YES	31208	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:97783	19156	Psap	Q61207;Q8BFQ1;B2RUD7;Q3TXJ0;Q3UAS4;E9PZ00;Q3TWM9;Q3UE29;Q3UFE8	5660	PSAP	P07602;A0A024QZQ2	HGNC:9498	YES	37680	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:99926	17706	mt-Atp8	P03930;Q7JCZ0	4509	ATP8	P03928;U5YV54	HGNC:7415	NO	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1915140	67890	Ufm1	P61961	51569	UFM1	P61960	HGNC:20597	YES	9594	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:109166	14299	Ncs1	Q8BNY6	23413	NCS1	P62166;A0A024R8B2	HGNC:3953	YES	5719	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2
MGI:3046173	445007	Nup85	Q8R480	79902	NUP85	Q9BW27;J3KT10	HGNC:8734	YES	11755	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1099464	20832	Ssr4	Q9D8L3;Q3TVJ8;Q62186	6748	SSR4	P51571	HGNC:11326	YES	4573	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1929742	56322	Timm22	B0QZS8;Q9CQ85	29928	TIMM22	Q9Y584	HGNC:17317	YES	32173	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:103078	20751	Spr	Q91XH5	6697	SPR	P35270	HGNC:11257	YES	37735	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:88061	11821	Aprt	P08030	353	APRT	P07741	HGNC:626	YES	413	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:87871	110460	Acat2	Q8CAY6	39	ACAT2	Q9BWD1	HGNC:94	YES	55855	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1196288	16418	Eif6	O55135;Q545K4	3692	EIF6	P56537	HGNC:6159	YES	7135	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1915383	68133	Gcsh	Q91WK5	2653	GCSH	P23434	HGNC:4208	YES	90880	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:88266	12336	Capns1	O88456	826	CAPNS1	P04632;A0A0C4DGQ5	HGNC:1481	YES	1327	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:107765	11785	Apbb1	Q9QXJ1;A0A087WR62;A0A087WPS7	322	APBB1	O00213;B7Z4M9	HGNC:581	YES	898	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:104724	14149	Fdxr	Q61578	2232	FDXR	A0A0A0MT64;P22570;A0A0A0MSZ4;A0A0A0MTR6;A0A0A0MTN9;A0A0C4DGN7;A0A0C4DFN8	HGNC:3642	YES	3033	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:2180003	170750	Xpnpep1	Q3UE92;Q6P1B1;Q3UKF5	7511	XPNPEP1	Q9NQW7	HGNC:12822	YES	6424	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:2677849	229905	Ccbl2	Q71RI9	56267	CCBL2	B4DW13;Q6YP21	HGNC:33238	YES	2994	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:96836	16993	Lta4h	P24527	4048	LTA4H	P09960	HGNC:6710	YES	6820	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:2159605	171210	Acot2	Q6P2K2;Q9QYR9	10965	ACOT2	P49753;B3KSA0	HGNC:18431	YES	25661	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:2388287	264895	Acsf2	Q8VCW8	80221	ACSF2	Q96CM8;B4DTB9;E9PF16	HGNC:26101	YES	23519	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1261838	52633	Nit2	Q9JHW2	56954	NIT2	Q9NQR4;V9HW91	HGNC:29878	YES	6520	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1923679	76429	Lhpp	Q9D7I5	64077	LHPP	Q9H008;Q5T1Z0	HGNC:30042	YES	41469	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1298381	13202	Ddt	O35215;Q3UNI8	1652	DDT	P30046;Q53Y51	HGNC:2732	YES	1038	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:2443191	320024	Nceh1	Q8BLF1	57552	NCEH1	A0A0A0MTJ9;Q6PIU2	HGNC:29260	YES	23251	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	3
MGI:1913649	66399	Tsfm	Q9CZR8	10102	TSFM	P43897;E5KS95	HGNC:12367	YES	4184	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:99554	19039	Lgals3bp	Q07797	3959	LGALS3BP	Q08380	HGNC:6564	YES	4067	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MGI:1916245	68995	Mcts1	Q9DB27	28985	MCTS1	Q9ULC4	HGNC:23357	YES	5803	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
