"PMID","Year","Title","Source","Author","Name"
14966521,"2004","LINGO-1 is a component of the Nogo-66 receptor/p75 signaling complex.","Nat Neurosci","Mi S, Lee X, Shao Z, Thill G, Ji B, Relton J, Levesque M, Allaire N, Perrin S, Sands B, Crowell T, Cate RL, McCoy JM, Pepinsky RB, Pepinsky RB","MI_2004"
14980206,"2004","Structural insights into the functional interaction of KChIP1 with Shal-type K(+) channels.","Neuron","Zhou W, Qian Y, Kunjilwar K, Pfaffinger PJ, Choe S, Choe S","ZHOU_2004"
14980207,"2004","Two N-terminal domains of Kv4 K(+) channels regulate binding to and modulation by KChIP1.","Neuron","Scannevin RH, Wang K, Jow F, Megules J, Kopsco DC, Edris W, Carroll KC, Lü Q, Xu W, Xu Z, Katz AH, Olland S, Lin L, Taylor M, Stahl M, Malakian K, Somers W, Mosyak L, Bowlby MR, Chanda P, Rhodes KJ, Rhodes KJ","SCANNEVIN_2004"
14980219,"2004","A corepressor/coactivator exchange complex required for transcriptional activation by nuclear receptors and other regulated transcription factors.","Cell","Perissi V, Aggarwal A, Glass CK, Rose DW, Rosenfeld MG, Rosenfeld MG","PERISSI_2004"
14985122,"2004","Ski-interacting protein, a bifunctional nuclear receptor coregulator that interacts with N-CoR/SMRT and p300.","Biochem Biophys Res Commun","Leong GM, Subramaniam N, Issa LL, Barry JB, Kino T, Driggers PH, Hayman MJ, Eisman JA, Gardiner EM, Gardiner EM","LEONG_2004"
14985713,"2004","PRDI-BF1 recruits the histone H3 methyltransferase G9a in transcriptional silencing.","Nat Immunol","Gyory I, Wu J, Fejér G, Seto E, Wright KL, Wright KL","GYORY_2004"
14988733,"2004","Structural basis of the interaction between the AAA ATPase p97/VCP and its adaptor protein p47.","EMBO J","Dreveny I, Kondo H, Uchiyama K, Shaw A, Zhang X, Freemont PS, Freemont PS","DREVENY_2004"
14993287,"2004","Epidermal growth factor activates m-calpain (calpain II), at least in part, by extracellular signal-regulated kinase-mediated phosphorylation.","Mol Cell Biol","Glading A, Bodnar RJ, Reynolds IJ, Shiraha H, Satish L, Potter DA, Blair HC, Wells A, Wells A","GLADING_2004"
14993658,"2004","The hepatitis C virus NS5A protein binds to members of the Src family of tyrosine kinases and regulates kinase activity.","J Gen Virol","Macdonald A, Crowder K, Street A, McCormick C, Harris M, Harris M","MACDONALD_2004"
14999091,"2004","RING1 inhibits transactivation of RBP-J by Notch through interaction with LIM protein KyoT2.","Nucleic Acids Res","Qin H, Wang J, Liang Y, Taniguchi Y, Tanigaki K, Han H, Han H","QIN_2004"
15001356,"2004","Phage-peptide display identifies the interferon-responsive, death-activated protein kinase family as a novel modifier of MDM2 and p21WAF1.","J Mol Biol","Burch LR, Scott M, Pohler E, Meek D, Hupp T, Hupp T","BURCH_2004"
15001576,"2004","TRAF7 potentiates MEKK3-induced AP1 and CHOP activation and induces apoptosis.","J Biol Chem","Xu LG, Li LY, Shu HB, Shu HB","XU_2004"
15003508,"2004","Association of CPI-17 with protein kinase C and casein kinase I.","Biochem Biophys Res Commun","Zemlickova E, Johannes FJ, Aitken A, Dubois T, Dubois T","ZEMLICKOVA_2004"
15005629,"2004","In vitro acetylation of HMGB-1 and -2 proteins by CBP: the role of the acidic tail.","Biochemistry","Pasheva E, Sarov M, Bidjekov K, Ugrinova I, Sarg B, Lindner H, Pashev IG, Pashev IG","PASHEVA_2004"
15006356,"2004","A mitochondrial protein, Bit1, mediates apoptosis regulated by integrins and Groucho/TLE corepressors.","Cell","Jan Y, Matter M, Pai JT, Chen YL, Pilch J, Komatsu M, Ong E, Fukuda M, Ruoslahti E, Ruoslahti E","JAN_2004"
15009212,"2004","Three cyclin-dependent kinases preferentially phosphorylate different parts of the C-terminal domain of the large subunit of RNA polymerase II.","Eur J Biochem","Pinhero R, Liaw P, Bertens K, Yankulov K, Yankulov K","PINHERO_2004"
15009215,"2004","Emerin binding to Btf, a death-promoting transcriptional repressor, is disrupted by a missense mutation that causes Emery-Dreifuss muscular dystrophy.","Eur J Biochem","Haraguchi T, Holaska JM, Yamane M, Koujin T, Hashiguchi N, Mori C, Wilson KL, Hiraoka Y, Hiraoka Y","HARAGUCHI_2004"
15013773,"2004","Alpha-chimaerin exists in a functional complex with the Cdk5 kinase in brain.","FEBS Lett","Qi RZ, Ching YP, Kung HF, Wang JH, Wang JH","QI_2004"
15014045,"2004","Role of Unc51.1 and its binding partners in CNS axon outgrowth.","Genes Dev","Tomoda T, Kim JH, Zhan C, Hatten ME, Hatten ME","TOMODA_2004"
15016825,"2004","The structure of the MAPK scaffold, MP1, bound to its partner, p14. A complex with a critical role in endosomal map kinase signaling.","J Biol Chem","Lunin VV, Munger C, Wagner J, Ye Z, Cygler M, Sacher M, Sacher M","LUNIN_2004"
15020681,"2004","The EBP50-moesin interaction involves a binding site regulated by direct masking on the FERM domain.","J Cell Sci","Finnerty CM, Chambers D, Ingraffea J, Faber HR, Karplus PA, Bretscher A, Bretscher A","FINNERTY_2004"
15020713,"2004","Rabenosyn-5 and EHD1 interact and sequentially regulate protein recycling to the plasma membrane.","Mol Biol Cell","Naslavsky N, Boehm M, Backlund PS Jr, Caplan S, Caplan S","NASLAVSKY_2004"
15021905,"2004","Direct binding of the human homologue of the Drosophila disc large tumor suppressor gene to seven-pass transmembrane proteins, tumor endothelial marker 5 (TEM5), and a novel TEM5-like protein.","Oncogene","Yamamoto Y, Irie K, Asada M, Mino A, Mandai K, Takai Y, Takai Y","YAMAMOTO_2004"
15021911,"2004","The RNA binding protein Sam68 is acetylated in tumor cell lines, and its acetylation correlates with enhanced RNA binding activity.","Oncogene","Babic I, Jakymiw A, Fujita DJ, Fujita DJ","BABIC_2004"
15023334,"2004","Acetylation of the C terminus of Ku70 by CBP and PCAF controls Bax-mediated apoptosis.","Mol Cell","Cohen HY, Lavu S, Bitterman KJ, Hekking B, Imahiyerobo TA, Miller C, Frye R, Ploegh H, Kessler BM, Sinclair DA, Sinclair DA","COHEN_2004"
15023544,"2004","Interaction of apoptosis signal-regulating kinase 1 with isoforms of 14-3-3 proteins.","Exp Cell Res","Subramanian RR, Zhang H, Wang H, Ichijo H, Miyashita T, Fu H, Fu H","SUBRAMANIAN_2004"
15024066,"2004","The yeast split-ubiquitin membrane protein two-hybrid screen identifies BAP31 as a regulator of the turnover of endoplasmic reticulum-associated protein tyrosine phosphatase-like B.","Mol Cell Biol","Wang B, Pelletier J, Massaad MJ, Herscovics A, Shore GC, Shore GC","WANG_2004"
15029239,"2004","Ubiquitin interactions of NZF zinc fingers.","EMBO J","Alam SL, Sun J, Payne M, Welch BD, Blake BK, Davis DR, Meyer HH, Emr SD, Sundquist WI, Sundquist WI","ALAM_2004"
15029241,"2004","Implication of ZW10 in membrane trafficking between the endoplasmic reticulum and Golgi.","EMBO J","Hirose H, Arasaki K, Dohmae N, Takio K, Hatsuzawa K, Nagahama M, Tani K, Yamamoto A, Tohyama M, Tagaya M, Tagaya M","HIROSE_2004"
15031288,"2004","Identification and characterization of rain, a novel Ras-interacting protein with a unique subcellular localization.","J Biol Chem","Mitin NY, Ramocki MB, Zullo AJ, Der CJ, Konieczny SF, Taparowsky EJ, Taparowsky EJ","MITIN_2004"
15033366,"2004","Structural determinants of PLD2 inhibition by alpha-synuclein.","J Mol Biol","Payton JE, Perrin RJ, Woods WS, George JM, George JM","PAYTON_2004"
15034937,"2004","Characterizing the new transcription regulator protein p60TRP.","J Cell Biochem","Heese K, Yamada T, Akatsu H, Yamamoto T, Kosaka K, Nagai Y, Sawada T, Sawada T","HEESE_2004"
15037601,"2004","YSK1 is activated by the Golgi matrix protein GM130 and plays a role in cell migration through its substrate 14-3-3zeta.","J Cell Biol","Preisinger C, Short B, De Corte V, Bruyneel E, Haas A, Kopajtich R, Gettemans J, Barr FA, Barr FA","PREISINGER_2004"
15039553,"2004","Combined pseudo-merohedral twinning, non-crystallographic symmetry and pseudo-translation in a monoclinic crystal form of the gammadelta T-cell ligand T10.","Acta Crystallogr D Biol Crystallogr","Rudolph MG, Wingren C, Crowley MP, Chien YH, Wilson IA, Wilson IA","RUDOLPH_2004"
15039775,"2004","Interactions of GGA3 with the ubiquitin sorting machinery.","Nat Cell Biol","Puertollano R, Bonifacino JS, Bonifacino JS","PUERTOLLANO_2004"
15044485,"2004","Dissection of amyloid-beta precursor protein-dependent transcriptional transactivation.","J Biol Chem","Cao X, Südhof TC, Südhof TC","CAO_2004"
15047863,"2004","AKAP350 interaction with cdc42 interacting protein 4 at the Golgi apparatus.","Mol Biol Cell","Larocca MC, Shanks RA, Tian L, Nelson DL, Stewart DM, Goldenring JR, Goldenring JR","LAROCCA_2004"
15053872,"2004","Ubiquitin recognition by the human TSG101 protein.","Mol Cell","Sundquist WI, Schubert HL, Kelly BN, Hill GC, Holton JM, Hill CP, Hill CP","SUNDQUIST_2004"
15060161,"2004","Acetylation of beta-catenin by p300 regulates beta-catenin-Tcf4 interaction.","Mol Cell Biol","Lévy L, Wei Y, Labalette C, Wu Y, Renard CA, Buendia MA, Neuveut C, Neuveut C","LÉVY_2004"
15060175,"2004","Multiple domains of the Receptor-Interacting Protein 140 contribute to transcription inhibition.","Nucleic Acids Res","Castet A, Boulahtouf A, Versini G, Bonnet S, Augereau P, Vignon F, Khochbin S, Jalaguier S, Cavaillès V, Cavaillès V","CASTET_2004"
15062086,"2004","Structural model of the UbcH5B/CNOT4 complex revealed by combining NMR, mutagenesis, and docking approaches.","Structure","Dominguez C, Bonvin AM, Winkler GS, van Schaik FM, Timmers HT, Boelens R, Boelens R","DOMINGUEZ_2004"
15062575,"2003","Mixed lineage kinase 2 enhances trans-repression of Alien and nuclear receptors.","Mol Cell Endocrinol","Eckey M, Tenbaum SP, Muñoz A, Baniahmad A, Baniahmad A","ECKEY_2003"
15066126,"2004","Dissociation of raptor from mTOR is a mechanism of rapamycin-induced inhibition of mTOR function.","Genes Cells","Oshiro N, Yoshino K, Hidayat S, Tokunaga C, Hara K, Eguchi S, Avruch J, Yonezawa K, Yonezawa K","OSHIRO_2004"
15066997,"2004","Structure-function analysis of the estrogen receptor alpha corepressor scaffold attachment factor-B1: identification of a potent transcriptional repression domain.","J Biol Chem","Townson SM, Kang K, Lee AV, Oesterreich S, Oesterreich S","TOWNSON_2004"
15069082,"2004","ERK1/2 mediates insulin stimulation of Na(+),K(+)-ATPase by phosphorylation of the alpha-subunit in human skeletal muscle cells.","J Biol Chem","Al-Khalili L, Kotova O, Tsuchida H, Ehrén I, Féraille E, Krook A, Chibalin AV, Chibalin AV","AL-KHALILI_2004"
15069192,"2004","Suppression of caspase-8- and -10-associated RING proteins results in sensitization to death ligands and inhibition of tumor cell growth.","Proc Natl Acad Sci U S A","McDonald ER 3rd, El-Deiry WS, El-Deiry WS","MCDONALD_ER_2004"
15069201,"2004","Unique domain anchoring of Src to synaptic NMDA receptors via the mitochondrial protein NADH dehydrogenase subunit 2.","Proc Natl Acad Sci U S A","Gingrich JR, Pelkey KA, Fam SR, Huang Y, Petralia RS, Wenthold RJ, Salter MW, Salter MW","GINGRICH_2004"
15069594,"2004","p63RhoGEF and GEFT are Rho-specific guanine nucleotide exchange factors encoded by the same gene.","Naunyn Schmiedebergs Arch Pharmacol","Lutz S, Freichel-Blomquist A, Rümenapp U, Schmidt M, Jakobs KH, Wieland T, Wieland T","LUTZ_2004"
15077195,"2004","Metastatic tumor antigen 1 short form (MTA1s) associates with casein kinase I-gamma2, an estrogen-responsive kinase.","Oncogene","Mishra SK, Yang Z, Mazumdar A, Talukder AH, Larose L, Kumar R, Kumar R","MISHRA_2004"
15078903,"2004","Role of the mammalian retromer in sorting of the cation-independent mannose 6-phosphate receptor.","J Cell Biol","Arighi CN, Hartnell LM, Aguilar RC, Haft CR, Bonifacino JS, Bonifacino JS","ARIGHI_2004"
15081397,"2004","KIBRA is a novel substrate for protein kinase Czeta.","Biochem Biophys Res Commun","Büther K, Plaas C, Barnekow A, Kremerskothen J, Kremerskothen J","BÜTHER_2004"
15082755,"2004","The Apc5 subunit of the anaphase-promoting complex/cyclosome interacts with poly(A) binding protein and represses internal ribosome entry site-mediated translation.","Mol Cell Biol","Koloteva-Levine N, Pinchasi D, Pereman I, Zur A, Brandeis M, Elroy-Stein O, Elroy-Stein O","KOLOTEVA-LEVINE_2004"
15084279,"2004","Drebrin is a novel connexin-43 binding partner that links gap junctions to the submembrane cytoskeleton.","Curr Biol","Butkevich E, Hülsmann S, Wenzel D, Shirao T, Duden R, Majoul I, Majoul I","BUTKEVICH_2004"
15094046,"2004","Generation of SUMO-1 modified proteins in E. coli: towards understanding the biochemistry/structural biology of the SUMO-1 pathway.","FEBS Lett","Uchimura Y, Nakao M, Saitoh H, Saitoh H","UCHIMURA_2004"
15094067,"2004","P66(ShcA) interacts with MAPKAP kinase 2 and regulates its activity.","FEBS Lett","Yannoni YM, Gaestel M, Lin LL, Lin LL","YANNONI_2004"
15094396,"2004","DISC1 localizes to the centrosome by binding to kendrin.","Biochem Biophys Res Commun","Miyoshi K, Asanuma M, Miyazaki I, Diaz-Corrales FJ, Katayama T, Tohyama M, Ogawa N, Ogawa N","MIYOSHI_2004"
15096040,"2004","Structure of human epoxide hydrolase reveals mechanistic inferences on bifunctional catalysis in epoxide and phosphate ester hydrolysis.","Biochemistry","Gomez GA, Morisseau C, Hammock BD, Christianson DW, Christianson DW","GOMEZ_2004"
15096211,"2004","Single phosphorylation of Tyr304 in the cytoplasmic tail of ephrin B2 confers high-affinity and bifunctional binding to both the SH2 domain of Grb4 and the PDZ domain of the PDZ-RGS3 protein.","Eur J Biochem","Su Z, Xu P, Ni F, Ni F","SU_2004"
15102471,"2004","Bioinformatics and cellular signaling.","Curr Opin Biotechnol","Papin J, Subramaniam S, Subramaniam S","PAPIN_2004"
15102850,"2004","Identification of snapin and three novel proteins (BLOS1, BLOS2, and BLOS3/reduced pigmentation) as subunits of biogenesis of lysosome-related organelles complex-1 (BLOC-1).","J Biol Chem","Starcevic M, Dell'Angelica EC, Dell'Angelica EC","STARCEVIC_2004"
15107402,"2004","RhoBTB2 is a substrate of the mammalian Cul3 ubiquitin ligase complex.","Genes Dev","Wilkins A, Ping Q, Carpenter CL, Carpenter CL","WILKINS_2004"
15107487,"2004","XRCC1 co-localizes and physically interacts with PCNA.","Nucleic Acids Res","Fan J, Otterlei M, Wong HK, Tomkinson AE, Wilson DM 3rd, Wilson DM 3rd","FAN_2004"
15107502,"2004","Phactrs 1-4: A family of protein phosphatase 1 and actin regulatory proteins.","Proc Natl Acad Sci U S A","Allen PB, Greenfield AT, Svenningsson P, Haspeslagh DC, Greengard P, Greengard P","ALLEN_2004"
15107857,"2004","Repelling class discrimination: ephrin-A5 binds to and activates EphB2 receptor signaling.","Nat Neurosci","Himanen JP, Chumley MJ, Lackmann M, Li C, Barton WA, Jeffrey PD, Vearing C, Geleick D, Feldheim DA, Boyd AW, Henkemeyer M, Nikolov DB, Nikolov DB","HIMANEN_2004"
15115758,"2004","Direct interaction of FANCD2 with BRCA2 in DNA damage response pathways.","Hum Mol Genet","Hussain S, Wilson JB, Medhurst AL, Hejna J, Witt E, Ananth S, Davies A, Masson JY, Moses R, West SC, de Winter JP, Ashworth A, Jones NJ, Mathew CG, Mathew CG","HUSSAIN_2004"
15116101,"2004","cDNA cloning and characterization of a novel gene encoding the MLF1-interacting protein MLF1IP.","Oncogene","Hanissian SH, Akbar U, Teng B, Janjetovic Z, Hoffmann A, Hitzler JK, Iscove N, Hamre K, Du X, Tong Y, Mukatira S, Robertson JH, Morris SW, Morris SW","HANISSIAN_2004"
15117950,"2004","Regulation of ubiquitin protein ligase activity in c-Cbl by phosphorylation-induced conformational change and constitutive activation by tyrosine to glutamate point mutations.","J Biol Chem","Kassenbrock CK, Anderson SM, Anderson SM","KASSENBROCK_2004"
15117958,"2004","90-kDa ribosomal S6 kinase is a direct target for the nuclear fibroblast growth factor receptor 1 (FGFR1): role in FGFR1 signaling.","J Biol Chem","Hu Y, Fang X, Dunham SM, Prada C, Stachowiak EK, Stachowiak MK, Stachowiak MK","HU_2004"
15123669,"2004","Regulation of neuronal voltage-gated sodium channels by the ubiquitin-protein ligases Nedd4 and Nedd4-2.","J Biol Chem","Fotia AB, Ekberg J, Adams DJ, Cook DI, Poronnik P, Kumar S, Kumar S","FOTIA_2004"
15125843,"2004","Structure of the BRCT repeats of BRCA1 bound to a BACH1 phosphopeptide: implications for signaling.","Mol Cell","Shiozaki EN, Gu L, Yan N, Shi Y, Shi Y","SHIOZAKI_2004"
15126503,"2004","Interaction between glucose-regulated destruction domain of DNA topoisomerase IIalpha and MPN domain of Jab1/CSN5.","J Biol Chem","Yun J, Tomida A, Andoh T, Tsuruo T, Tsuruo T","YUN_2004"
15128042,"2004","The Filamin-A is a partner of Tc-mip, a new adapter protein involved in c-maf-dependent Th2 signaling pathway.","Mol Immunol","Grimbert P, Valanciute A, Audard V, Lang P, Guellaën G, Sahali D, Sahali D","GRIMBERT_2004"
15131699,"2004","Bcl-x(L) sequesters its C-terminal membrane anchor in soluble, cytosolic homodimers.","EMBO J","Jeong SY, Gaume B, Lee YJ, Hsu YT, Ryu SW, Yoon SH, Youle RJ, Youle RJ","JEONG_2004"
15133132,"2004","Clathrin isoform CHC22, a component of neuromuscular and myotendinous junctions, binds sorting nexin 5 and has increased expression during myogenesis and muscle regeneration.","Mol Biol Cell","Towler MC, Gleeson PA, Hoshino S, Rahkila P, Manalo V, Ohkoshi N, Ordahl C, Parton RG, Brodsky FM, Brodsky FM","TOWLER_2004"
15133502,"2004","Structure and mechanism of BRCA1 BRCT domain recognition of phosphorylated BACH1 with implications for cancer.","Nat Struct Mol Biol","Clapperton JA, Manke IA, Lowery DM, Ho T, Haire LF, Yaffe MB, Smerdon SJ, Smerdon SJ","CLAPPERTON_2004"
15133513,"2004","TIN2 is a tankyrase 1 PARP modulator in the TRF1 telomere length control complex.","Nat Genet","Ye JZ, de Lange T, de Lange T","YE_2004"
